date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-12-25 16:26:28,JoeBiden,,6424,3227,38712,"May your time with loved ones be full of peace, laughter, and joy. Merry Christmas and Happy Holidays. With love, from my family to yours.pic.twitter.com/L7mwR4nBKd",,,,1209873051946491906,https://twitter.com/JoeBiden/status/1209873051946491906
2019-12-24 21:58:00,JoeBiden,,679,1439,8177,"Hope you all are having as much fun this holiday as I did answering these questions:pic.twitter.com/hOYtYs8mCz",,,,1209594095573884928,https://twitter.com/JoeBiden/status/1209594095573884928
2019-12-24 01:24:43,JoeBiden,voxdotcom,1700,2638,9623,"There is no denying the existential threat of climate change — and time is running out to address it. If we give Donald Trump another four years in the White House, our planet may never recover.https://twitter.com/voxdotcom/status/1209139388808081410 …",,,,1209283729610424321,https://twitter.com/JoeBiden/status/1209283729610424321
2019-12-24 00:05:00,JoeBiden,,341,492,2021,"It’s simple: companies should have to compete for workers just like they compete for customers. We should get rid of non-compete clauses and no-poaching agreements that do nothing but suppress wages.https://time.com/5753078/non-compete-clauses-american-workers/ …",,,,1209263668736745473,https://twitter.com/JoeBiden/status/1209263668736745473
2019-12-23 23:05:00,JoeBiden,,371,1037,5575,"Our firefighters work tirelessly to make our communities safer, better places to live. We need a president who supports them and rewards work, not wealth.pic.twitter.com/ncy4GgZ8SO",,,,1209248569565368321,https://twitter.com/JoeBiden/status/1209248569565368321
2019-12-23 21:04:42,JoeBiden,OmarJimenez,564,683,2796,"We can’t let the scourge of gun violence tear our communities apart any longer. We need to take on the @NRA and pass common-sense reforms to end our gun violence epidemic.https://twitter.com/OmarJimenez/status/1209171836287832064 …",,@NRA,,1209218293841743872,https://twitter.com/JoeBiden/status/1209218293841743872
2019-12-23 18:40:00,JoeBiden,,5878,15802,59567,"Donald Trump should release his taxes or shut up about corruption.pic.twitter.com/5G8VwWsyx0",,,,1209181879460450304,https://twitter.com/JoeBiden/status/1209181879460450304
2019-12-23 16:30:00,JoeBiden,,1104,1039,4171,"After the most corrupt administration in modern American history, the next president faces a big task: restoring faith in American government. We must root out corruption and ensure our government works for the people — not the powerful.https://joebiden.com/governmentreform/ …",,,,1209149164090744833,https://twitter.com/JoeBiden/status/1209149164090744833
2019-12-23 02:45:55,JoeBiden,CNN,1672,5781,25514,"We are in a battle for the soul of this nation. We can’t sit by while hate crimes surge — fueled by a president who fans the flames of white nationalism. It’s up to all of us to reject intolerance in all its forms and give hate no safe harbor.https://twitter.com/CNN/status/1208224007369166848 …",,,,1208941777513844738,https://twitter.com/JoeBiden/status/1208941777513844738
2019-12-23 02:30:00,JoeBiden,,120,431,4318,". @DrBiden and I send our warm wishes to everyone celebrating Hanukkah in the United States and around the world. Chag Sameach!",,@DrBiden,,1208937771336753153,https://twitter.com/JoeBiden/status/1208937771336753153
2019-12-23 00:08:54,JoeBiden,DonnelleE,328,1250,4928,"America's farmers are being undermined by Trump's broken promises. No one knows that better than Iowa. We need a president who will keep his word.https://twitter.com/DonnelleE/status/1208035001574420481 …",,,,1208902263508553729,https://twitter.com/JoeBiden/status/1208902263508553729
2019-12-22 22:35:24,JoeBiden,,834,498,2777,"If Donald Trump ever makes you feel like this, chip in $5 to help us get him out of the White House: https://joe.link/34MXgLJ pic.twitter.com/2r8kUyYHbT",,,,1208878734691975168,https://twitter.com/JoeBiden/status/1208878734691975168
2019-12-22 19:15:00,JoeBiden,,1205,1661,9773,"I’ve dedicated my life to public service. We need a president who honors that duty.pic.twitter.com/nNLb7MjZYt",,,,1208828299629277190,https://twitter.com/JoeBiden/status/1208828299629277190
2019-12-22 01:53:32,JoeBiden,nytimes,8511,7146,29333,"Michael Cohen Michael Flynn Rick Gates Paul Manafort George Papadopoulos Roger Stone Donald Trump has surrounded himself with people who flout our laws — we shouldn’t be surprised that he thinks he is above the law. We deserve better as a country.https://twitter.com/nytimes/status/1206981333240733699 …",,,,1208566206044803077,https://twitter.com/JoeBiden/status/1208566206044803077
2019-12-22 00:47:11,JoeBiden,,2074,3234,18101,"If anyone has reason to be angry with Republicans, it’s me. I have no love for them after the way they’ve attacked me and my family. But we have to unite this country and get things done.pic.twitter.com/GYFzcjMcAm",,,,1208549507773947904,https://twitter.com/JoeBiden/status/1208549507773947904
2019-12-21 20:02:20,JoeBiden,TDucklo,197,1467,11082,"TJ: Stay strong Me, Jill, and the whole Biden family are with you. Not just in spirit — for anything. You have the right attitude. You are going to beat this and when you do, we are going to be there to celebrate. Love you, and we're here with you.https://twitter.com/TDucklo/status/1208450751674101761 …",,,,1208477824258072576,https://twitter.com/JoeBiden/status/1208477824258072576
2019-12-21 19:05:53,JoeBiden,,704,1065,5089,"We have to rebuild the backbone of this country — the middle class. And this time, we have to ensure everyone comes along.pic.twitter.com/H8XjoicQnR",,,,1208463620377661442,https://twitter.com/JoeBiden/status/1208463620377661442
2019-12-21 16:20:53,JoeBiden,NickMiroff,1404,7811,27842,"I don’t care whether you’re an undocumented immigrant, an asylum seeker, or born in the US. Forcing people to choose between being reunited with their kids and risking arrest sets a new standard for cruelty. This idea is Stephen Miller’s. The responsibility is Trump's.https://twitter.com/NickMiroff/status/1208169167767179275 …",,,,1208422096474390528,https://twitter.com/JoeBiden/status/1208422096474390528
2019-12-20 22:28:51,JoeBiden,,208,344,1838,"When Champ and Major go to the vet, I want them to get the best care, and for their caretakers to be paid a fair wage. @marspetcareUS are standing in the way of unionization efforts at @VCAPetHealth and @bluepearlvet. Vet techs deserve a voice in the workplace.",,@marspetcareUS @VCAPetHealth @bluepearlvet,,1208152309550714882,https://twitter.com/JoeBiden/status/1208152309550714882
2019-12-20 19:06:01,JoeBiden,JoeBiden,469,3720,14283,"It has now been nearly 300 days. It’s time for @senatemajldr McConnell to do his job and bring this bill up for a vote. Lives depend on it.https://twitter.com/JoeBiden/status/1180232373880922120 …",,@senatemajldr,,1208101266280386560,https://twitter.com/JoeBiden/status/1208101266280386560
2019-12-20 17:47:07,JoeBiden,,1538,2097,15904,"I’m more optimistic about our future today than I was when I got elected to the Senate as a 29-year-old. If we come together and act as one America, there is nothing that we cannot accomplish.",,,,1208081407215652870,https://twitter.com/JoeBiden/status/1208081407215652870
2019-12-20 05:05:48,JoeBiden,,3981,1261,7055,"We had a great night at tonight’s #DemDebate, and I really appreciate your support. Let’s keep this momentum going — if you can, chip in $5 to help fuel our campaign now: https://joe.link/38R2Dgl pic.twitter.com/hEaa5daSSP",,,#DemDebate,1207889817461243904,https://twitter.com/JoeBiden/status/1207889817461243904
2019-12-20 05:01:20,JoeBiden,willripleyCNN,528,1253,5332,"China commits enormous human rights abuses, and denies its citizens access to basic information — all while Trump looks the other way. If I am president, human rights won't be blacked out of the conversation.https://twitter.com/willripleyCNN/status/1207843427771023360 …",,,,1207888690997014528,https://twitter.com/JoeBiden/status/1207888690997014528
2019-12-20 04:54:40,JoeBiden,,327,537,2665,"We've got to level with the American people. Don't play games with them. Tell them the truth and be authentic.pic.twitter.com/PdJCTVnuU2",,,,1207887014353350658,https://twitter.com/JoeBiden/status/1207887014353350658
2019-12-20 04:48:16,JoeBiden,,438,776,4199,"If you believe we need to bring empathy back to the White House chip in $5: https://joe.link/38WWzCO pic.twitter.com/s3mGJHxXBB",,,,1207885405850361856,https://twitter.com/JoeBiden/status/1207885405850361856
2019-12-20 03:48:29,JoeBiden,,392,371,2082,"I just stepped off tonight's #DemDebate stage, where I discussed my bold vision for our future and how I'll deliver real change for American families. It was a great night, but now I need your help – chip in $5 to keep our momentum going:https://secure.actblue.com/donate/biden2020_fr_q42019-social9?refcode=social-tw-20191219debatenight&utm_medium=social&utm_source=tw&utm_campaign=20191219debatenight …",,,#DemDebate,1207870357631381505,https://twitter.com/JoeBiden/status/1207870357631381505
2019-12-20 03:38:25,JoeBiden,,2041,2183,13352,"The ability to make change will come down to three things: - Who can beat Trump? - Who can help flip the Senate? - Who can turn big ideas into change? I am the best candidate on stage to do all three. #DemDebate",,,#DemDebate,1207867825349640193,https://twitter.com/JoeBiden/status/1207867825349640193
2019-12-20 03:29:28,JoeBiden,,182,260,1206,"The climate emergency presents an enormous opportunity for our nation to take action. We have to get Donald Trump out of the White House and tackle this crisis. #DemDebatepic.twitter.com/1NpOrW2Eo1",,,#DemDebatepic,1207865574795161600,https://twitter.com/JoeBiden/status/1207865574795161600
2019-12-20 03:15:51,JoeBiden,,397,289,998,"Let’s be clear — Medicare for All not only ends private health coverage, it eliminates millions of jobs, and increases taxes on the middle class. #DemDebatepic.twitter.com/PCN0yggK4Y",,,#DemDebatepic,1207862146534649856,https://twitter.com/JoeBiden/status/1207862146534649856
2019-12-20 03:04:16,JoeBiden,,352,436,2301,"I have long been a skeptic on Afghanistan. We must learn the lessons of the past 18 years. It is long past time to end America’s longest war and focus on what is achievable: a narrow counterterrorism mission. #DemDebate",,,#DemDebate,1207859230675537920,https://twitter.com/JoeBiden/status/1207859230675537920
2019-12-20 02:13:57,JoeBiden,,185,407,1774,"I refuse to accept the notion that we can never get to a place where we have cooperation again. If that’s the case, we’re dead as a country. When we can’t convince them, we have to go out and beat them. #DemDebatepic.twitter.com/mQqU7aRc4f",,,#DemDebatepic,1207846568767954944,https://twitter.com/JoeBiden/status/1207846568767954944
2019-12-20 02:02:40,JoeBiden,,129,299,1257,"The United States and our partners make up more than half of global GDP. If we stand together, China won’t be able to withstand the pressure. We should be mobilizing our allies to meet this challenge, not driving them away. #DemDebate",,,#DemDebate,1207843729454829573,https://twitter.com/JoeBiden/status/1207843729454829573
2019-12-20 01:56:55,JoeBiden,,190,276,1170,"America's commitment to Israel’s security must be unwavering. The Obama-Biden administration provided unprecedented levels of assistance, including for Iron Dome. But true peace and security for Israelis & Palestinians requires a two-state solution. Trump has set us back.",,,,1207842283455991809,https://twitter.com/JoeBiden/status/1207842283455991809
2019-12-20 01:51:46,JoeBiden,,1479,1902,11672,"If anyone has reason to be angry with the Republicans and not want to cooperate it's me, the way they've attacked me, my son, my family. I have no love. But the fact is we have to be able to get things done and when we can't convince them, we go out and beat them. #DemDebate",,,#DemDebate,1207840984928849920,https://twitter.com/JoeBiden/status/1207840984928849920
2019-12-20 01:45:29,JoeBiden,,164,285,1203,"We need to restore integrity to the office of the Presidency. And it's time we got that underway. #DemDebatepic.twitter.com/ZZMLhU3CQi",,,#DemDebatepic,1207839405504974853,https://twitter.com/JoeBiden/status/1207839405504974853
2019-12-20 01:42:56,JoeBiden,,162,495,1934,"The middle class is getting killed. 40% of farmers in the midwest couldn’t pay their bills last year. We have to make sure the middle class has a shot, and that’s why we must change this Presidency now. #DemDebatepic.twitter.com/790cFmj5Oa",,,#DemDebatepic,1207838763826716675,https://twitter.com/JoeBiden/status/1207838763826716675
2019-12-20 01:39:24,JoeBiden,,104,182,669,"The science is clear: we need action now, and we can't do it alone. As president, I will take unprecedented action at home and abroad to tackle the climate crisis head on. #DemDebatepic.twitter.com/SyVhWMnAaE",,,#DemDebatepic,1207837874726559747,https://twitter.com/JoeBiden/status/1207837874726559747
2019-12-20 01:22:40,JoeBiden,,528,658,4128,"My north star as president will be rebuilding the backbone of this country: the middle class. And, I’m going to make sure that this time everyone comes along. #DemDebate",,,#DemDebate,1207833664530370560,https://twitter.com/JoeBiden/status/1207833664530370560
2019-12-20 01:05:54,JoeBiden,,237,328,1563,"The House carried out its constitutional duty in impeaching Donald Trump. Regardless of the outcome in the Senate, we must stay focused on doing everything we can to ensure he doesn’t get elected to a second term. Join us:http://JoeBiden.com/Join",,,,1207829446075539457,https://twitter.com/JoeBiden/status/1207829446075539457
2019-12-20 00:51:21,JoeBiden,,224,162,939,"I’m about to step on stage for tonight’s #DemDebate in LA. Follow along here and on @TeamJoe for updates throughout the night, and tune in to @PBS and @CNN at 8 PM ET to watch live!",,@TeamJoe @PBS @CNN,#DemDebate,1207825781965164550,https://twitter.com/JoeBiden/status/1207825781965164550
2019-12-20 00:46:50,JoeBiden,AFTunion,68,151,607,"Our children's future and the success of America stands on the shoulders of public school educators. Educators deserve to have fair wages and the resources they need to be able to do their jobs.https://twitter.com/AFTunion/status/1207772730948562944 …",,,,1207824644163670016,https://twitter.com/JoeBiden/status/1207824644163670016
2019-12-19 23:43:00,JoeBiden,,807,1029,6657,"The defining characteristic of the Trump Administration is the abuse of power.",,,,1207808580474327041,https://twitter.com/JoeBiden/status/1207808580474327041
2019-12-19 22:10:00,JoeBiden,,240,1070,7924,"Joe Burrow worked hard to reach the pinnacle of college football, but he never forgot the everyday struggle of the community he came from. Joe - your humility is inspiring. Thank you for reminding us to never forget those less fortunate than us.https://www.cbsnews.com/news/joe-burrow-heisman-speech-athens-county-food-pantry-gets-200000-donations-raised-ohio-trophy-winner-speech/ …",,,,1207785176169877510,https://twitter.com/JoeBiden/status/1207785176169877510
2019-12-19 17:44:02,JoeBiden,politico,473,3009,14609,"John Dingell was an American patriot and a selfless public servant — and Debbie Dingell has carried his legacy in the House with grace and dignity. This is equally as cruel as it is pathetic, and it is beyond unconscionable that our President would behave this way.https://twitter.com/politico/status/1207677313984413698 …",,,,1207718244582342656,https://twitter.com/JoeBiden/status/1207718244582342656
2019-12-19 15:52:08,JoeBiden,USATODAY,740,2143,7016,"Donald Trump failed to repeal the ACA in Congress. Now he has turned to the courts to sabotage it — and is threatening protections for more than 100 million people with pre-existing conditions in the process. We need to protect Obamacare — and build on it.https://twitter.com/USATODAY/status/1207436792963764224 …",,,,1207690082553139201,https://twitter.com/JoeBiden/status/1207690082553139201
2019-12-19 01:53:31,JoeBiden,,3261,10952,66672,"President Trump abused his power, violated his oath of office, and betrayed our nation. This is a solemn moment for our country. But in the United States of America, no one is above the law — not even the President.",,,,1207479041256755201,https://twitter.com/JoeBiden/status/1207479041256755201
2019-12-19 00:56:00,JoeBiden,,227,223,1051,"With just 47 days until the Iowa Caucus, we need your help to talk with voters across the country about what's at stake in this election. You can make a difference from wherever you live by going to https://joebiden.com/take-action/ to get involved.",,,,1207464563781832706,https://twitter.com/JoeBiden/status/1207464563781832706
2019-12-19 00:30:00,JoeBiden,,238,158,685,"Deberíamos dedicar las mentes más brillantes de Estados Unidos a resolver la epidemia de violencia armada. Estos fondos para la investigación sobre las causas y la prevención de la violencia armada debieron haberse otorgado hace mucho tiempo.https://www.nbcnews.com/politics/congress/millions-gun-safety-research-approved-congress-first-time-decades-n1102891 …",,,,1207458021539926017,https://twitter.com/JoeBiden/status/1207458021539926017
2019-12-18 23:15:00,JoeBiden,,393,478,2221,"We have to rebuild the backbone of this country — the middle class. And this time, we’re going to ensure that everyone comes along.pic.twitter.com/Ldks3fIeYT",,,,1207439146031206411,https://twitter.com/JoeBiden/status/1207439146031206411
2019-12-18 22:19:00,JoeBiden,,642,1756,8218,"Hate didn’t begin with Donald Trump, and it won’t end with him. But this is a defining moment in our nation’s history. A moment where we are once again called to fight against the same forces of hate and intolerance that we've battled throughout history.https://medium.com/@JoeBiden/statement-from-vice-president-joe-biden-on-the-rise-of-anti-semitism-and-the-battle-for-the-soul-26abbe307dc8 …",,@JoeBiden,,1207425053312180224,https://twitter.com/JoeBiden/status/1207425053312180224
2019-12-18 21:15:00,JoeBiden,,173,232,1170,"We should be dedicating America’s brightest minds to solving the gun violence epidemic. This funding for research on the causes and prevention of gun violence is long overdue. https://www.nbcnews.com/politics/congress/millions-gun-safety-research-approved-congress-first-time-decades-n1102891 …",,,,1207408947054776320,https://twitter.com/JoeBiden/status/1207408947054776320
2019-12-18 18:48:00,JoeBiden,,136,165,842,"Glad to hear @UNITEHERE11 and Sodexo reached a tentative agreement that provides workers with the wages and benefits they deserve. I look forward to joining the debate tomorrow to discuss how I'll strengthen our unions and build an inclusive middle class.https://www.cnbc.com/2019/12/17/labor-deal-reached-at-loyola-marymount-ahead-of-2020-democratic-debate-there.html …",,@UNITEHERE11,,1207371953348079616,https://twitter.com/JoeBiden/status/1207371953348079616
2019-12-18 17:44:12,JoeBiden,,58,128,566,"It is long past time that every American has 12 weeks of paid leave to address their own health needs or care for any of their loved ones.",,,,1207355897191776257,https://twitter.com/JoeBiden/status/1207355897191776257
2019-12-18 17:43:00,JoeBiden,,197,348,1982,"It's about time that federal workers get paid parental leave. Congratulations to @BrianSchatz and @CarolynBMaloney for pushing this bill over the finish line in Congress.https://www.msnbc.com/katy-tur/watch/senate-passes-paid-family-leave-for-federal-workers-75238469503 …",,@BrianSchatz @CarolynBMaloney,,1207355595579256832,https://twitter.com/JoeBiden/status/1207355595579256832
2019-12-18 16:20:00,JoeBiden,,1717,1876,11871,"We need a president our children can look up to.pic.twitter.com/WbQUecrEI9",,,,1207334708398448640,https://twitter.com/JoeBiden/status/1207334708398448640
2019-12-18 01:08:00,JoeBiden,,3052,6650,44263,"Every day that Donald Trump sits in the Oval Office, he proves how morally unfit he is to lead our country. We must make him a one-term president.",,,,1207105195655585792,https://twitter.com/JoeBiden/status/1207105195655585792
2019-12-17 23:30:00,JoeBiden,,746,943,5644,". @JohnKerry is a patriot who has dedicated his life to serving our country. I'm lucky to call him a friend and honored to have his endorsement.pic.twitter.com/gU0ACEDu0L",,@JohnKerry,,1207080533018193927,https://twitter.com/JoeBiden/status/1207080533018193927
2019-12-17 22:15:00,JoeBiden,,712,1423,4520,"Let’s call this what it is: a right-wing effort to influence our elections and make it harder for folks to vote. We have to fight these partisan attacks on our democracy and ensure everyone can make their voice heard at the ballot box.https://www.nytimes.com/2019/12/13/us/wisconsin-voter-rolls-purge.html …",,,,1207061658922672128,https://twitter.com/JoeBiden/status/1207061658922672128
2019-12-17 17:40:00,JoeBiden,,405,546,2423,"There is no time to waste when it comes to addressing the existential threat of climate change. We need a president who is ready on day one to rally the world to meet the urgency of this crisis.pic.twitter.com/vbNKpTgtRK",,,,1206992453145964547,https://twitter.com/JoeBiden/status/1206992453145964547
2019-12-17 15:30:00,JoeBiden,,2044,6005,22178,"If Donald Trump is re-elected, he will fundamentally alter the character of this nation forever. We can't let that happen.pic.twitter.com/cJA6N2hILG",,,,1206959737297948672,https://twitter.com/JoeBiden/status/1206959737297948672
2019-12-17 02:40:00,JoeBiden,,1506,6937,24791,"Amazon, Netflix, General Motors, Chevron, Starbucks, and 86 other corporations paid less in federal income taxes than you did last year. It's wrong — and it needs to end. It's time corporations pay their fair share.https://www.cnbc.com/2019/12/16/these-91-fortune-500-companies-didnt-pay-federal-taxes-in-2018.html …",,,,1206765960285184000,https://twitter.com/JoeBiden/status/1206765960285184000
2019-12-17 01:05:00,JoeBiden,,1385,2627,10810,"We must take on the @NRA and get these weapons of war off our streets.pic.twitter.com/qRtP71LPtI",,@NRA,,1206742052978872321,https://twitter.com/JoeBiden/status/1206742052978872321
2019-12-17 00:08:52,JoeBiden,JoeBiden,240,987,2695,"Good news: the open enrollment deadline has been extended until December 18th! Head to http://HealthCare.gov to choose a quality, affordable health insurance plan for 2020. #GetCoveredhttps://twitter.com/JoeBiden/status/1206409288320782336 …",,,#GetCoveredhttps,1206727928358359040,https://twitter.com/JoeBiden/status/1206727928358359040
2019-12-16 21:59:42,JoeBiden,realDonaldTrump,4764,14323,100424,"This same poll has you losing to me by 7 points.https://twitter.com/realDonaldTrump/status/1206291469452988417 …",,,,1206695419700482053,https://twitter.com/JoeBiden/status/1206695419700482053
2019-12-16 21:02:00,JoeBiden,,224,545,2265,"I'm grateful to have the support of Birmingham Mayor Randall Woodfin. It's time we come together and remember who we are as Americans: we treat each other with dignity, we give hate no safe harbor, and we leave nobody behind.pic.twitter.com/WxOTxVmneP",,,,1206680900232044544,https://twitter.com/JoeBiden/status/1206680900232044544
2019-12-16 20:22:00,JoeBiden,,415,486,2129,"As president, I’ll partner with American farmers to combat climate change and make U.S. agriculture the first in the world to achieve net-zero emissions — all while giving farmers a new source of income in the process. http://JoeBiden.com/Climate pic.twitter.com/Dk3n487Pab",,,,1206670833596407814,https://twitter.com/JoeBiden/status/1206670833596407814
2019-12-16 19:01:00,JoeBiden,,124,674,3611,"These kids and their families suffered unimaginable horror and loss. This past weekend—7 years to the day of the Sandy Hook massacre—they won the state championship. They give me hope, and can teach us all a lesson about resilience in the face of tragedy.https://www.washingtonpost.com/sports/2019/12/15/anniversary-sandy-hook-shooting-glorious-touchdown-brightens-newtowns-spirits/ …",,,,1206650449421422598,https://twitter.com/JoeBiden/status/1206650449421422598
2019-12-16 15:40:00,JoeBiden,,875,1565,8141,"It is within our capacity to end the gun violence epidemic. We need a president who will take on the @NRA and beat them (again).pic.twitter.com/iEiodcxOL4",,@NRA,,1206599865918050304,https://twitter.com/JoeBiden/status/1206599865918050304
2019-12-16 03:02:42,JoeBiden,JoshuaFAPeck,415,1561,3986,"The administration should extend the deadline, plain and simple. This is personal to me. We can’t let Trump sabotage Obamacare — and prevent thousands of people from getting care. If you can't access http://healthcare.gov and want to #GetCovered, call (800) 318-2596.https://twitter.com/JoshuaFAPeck/status/1206329100736122880 …",,,#GetCovered,1206409288320782336,https://twitter.com/JoeBiden/status/1206409288320782336
2019-12-16 01:00:00,JoeBiden,,705,1825,7828,"Health care is personal for me — like it is for so many Americans. That’s why I’ll never stop fighting to ensure everyone has the peace of mind that comes with quality, affordable health care.pic.twitter.com/qxdND2TC3z",,,,1206378407866454016,https://twitter.com/JoeBiden/status/1206378407866454016
2019-12-15 23:30:00,JoeBiden,,471,649,2151,"We gotta beat Trump next year, and we’ll need a strong, strategic ground game run by top-notch organizers to make it happen — @TheDemocrats are already building it through @orgcorps2020. Send in your application ASAP: http://organizingcorps2020.com #OC2020",,@TheDemocrats @orgcorps2020,#OC2020,1206355757324587008,https://twitter.com/JoeBiden/status/1206355757324587008
